station,date,average,min,soil_tempaverage,soil_tempmax,soil_tempmin,air_tempaverage,air_tempmax,air_tempmin,pressureat station level,pressureat sea level,dew_pointmin,snow_cover_depth,snow_height_cm,def_nasaverage,def_nasmax,precipitationtotal,windaverage,windmax from 8 terms,windabs max,part_pressaverage,station_code,water_level,symbol,discharge,day,month,year
Екидин,2018-03-31,68,55,-10,-1,-16,-9.4,-3.5,-15.3,998.5,1026.1,-19.4,10.0,9,1.1,2.05,,4.4,8,16,2.07,13221,870,W,105.0,31,3,2018
Екидин,2018-04-01,70,51,-10,0,-17,-9.6,0.3,-16.0,1009.7,1037.8,-18.6,10.0,10,1.1,2.89,,1.6,3,4,2.11,13221,821,(,74.6,1,4,2018
Екидин,2018-04-02,67,55,-5,0,-11,-4.5,3.7,-11.6,1007.6,1035.0,-15.9,10.0,10,1.6,3.31,,0.5,2,4,3.04,13221,790,(,58.0,2,4,2018
Екидин,2018-04-03,72,63,-4,0,-7,-2.6,2.4,-6.4,1009.4,1036.7,-9.4,10.0,8,1.5,2.5,,3.3,6,11,3.67,13221,767,(,48.8,3,4,2018
Екидин,2018-04-04,70,62,-2,0,-6,0.4,5.5,-4.7,1005.5,1032.3,-8.1,10.0,8,2.0,3.29,,3.1,7,10,4.45,13221,734,(,35.6,4,4,2018
Екидин,2018-04-05,65,57,-1,0,-2,4.3,10.8,-0.8,992.0,1018.1,-5,6.0,3,3.1,5.1,,5.8,9,13,5.46,13221,758,ЛП,45.2,5,4,2018
Екидин,2018-04-06,73,65,0,2,-1,2.9,6.8,0.4,991.2,1017.3,-3.5,2.0,0,2.1,2.99,,3.9,6,15,5.51,13221,885,^,428.0,6,4,2018
Екидин,2018-04-07,76,71,1,4,0,1.9,3.7,1.3,992.5,1018.8,-2.7,0.0,0,1.7,2.05,0.4,3.5,5,8,5.31,13221,893,,279.0,7,4,2018
Екидин,2018-04-08,72,58,3,10,0,4.2,10.2,0.1,991.8,1017.9,-3.5,0.0,0,2.6,4.8,0.3,6.4,10,14,5.93,13221,822,,142.0,8,4,2018
Екидин,2018-04-09,69,57,2,6,-4,2.8,7,-2.3,988.3,1014.4,-5.8,0.0,0,2.5,3.93,1.6,5.4,9,13,5.09,13221,805,,127.0,9,4,2018
Екидин,2018-04-10,67,53,3,10,0,4,8.3,1.2,997.5,1023.7,-2.5,0.0,0,2.9,5.0,,4.0,7,13,5.34,13221,781,,91.9,10,4,2018
Екидин,2018-04-11,63,51,7,16,0,6.8,14.7,1.0,1002.8,1028.9,-3.4,0.0,0,4.2,7.5,,6.5,10,15,6.23,13221,773,,88.6,11,4,2018
Екидин,2018-04-12,63,39,8,20,-1,9.2,19,0.9,995.9,1021.7,-2.2,0.0,0,5.3,12.9,,6.5,11,16,7.26,13221,764,,85.3,12,4,2018
Екидин,2018-04-13,68,52,5,13,2,4.9,12.4,2.5,993.8296683673468,1020.1199120765452,-3.3,0.0,0,2.9,4.9,,5.8,9,11,5.84,13221,716,,54.6,13,4,2018
Екидин,2018-04-14,60,35,4,13,-3,3.1,8.8,-2.1,990.6,1016.7,-6.4,0.0,0,3.5,7.1,,6.5,10,16,4.35,13221,696,,50.0,14,4,2018
Екидин,2018-04-15,60,40,6,18,-1,4.6,11.1,-0.5,991.9,1017.9,-3.8,0.0,0,3.9,7.3,,4.4,6,10,4.9,13221,692,,45.5,15,4,2018
Екидин,2018-04-16,58,40,7,18,-1,6.5,12.9,0.4,990.0,1015.8,-3.5,0.0,0,4.6,8.6,,5.8,10,15,5.49,13221,684,,40.9,16,4,2018
Екидин,2018-04-17,56,35,10,21,0,8.5,15.9,1.3,990.3,1015.9,-2.4,0.0,0,5.8,11.1,,4.5,6,11,5.88,13221,669,,36.0,17,4,2018
Екидин,2018-04-18,58,35,10,22,1,8.7,16.1,2.2,990.8,1016.4,-0.9,0.0,0,5.7,10.9,,4.4,12,18,6.13,13221,658,,29.5,18,4,2018
Екидин,2018-04-19,57,32,7,14,0,6.7,13.6,0.8,993.8,1019.7,-3,0.0,0,5.0,10.3,,2.8,6,10,5.27,13221,652,,28.5,19,4,2018
Екидин,2018-04-20,58,39,11,20,4,10.7,17.8,4.9,989.6,1015.0,-0.4,0.0,0,6.3,12.0,,5.8,10,14,7.23,13221,646,,25.0,20,4,2018
Екидин,2018-04-21,54,34,14,23,6,13.4,21.6,6.1,981.4,1006.4,1.1,0.0,0,8.3,16.2,,8.4,15,22,7.9,13221,639,,24.3,21,4,2018
Екидин,2018-04-22,61,42,14,21,9,13.2,17.6,9.9,979.9,1004.8,3.2,0.0,0,6.3,10.8,0.3,3.5,6,14,9.0,13221,638,,23.7,22,4,2018
Екидин,2018-04-23,65,44,13,25,4,11.9,19.4,5.0,984.7,1009.9,2.4,0.0,0,5.8,11.7,1.3,4.5,9,14,8.7,13221,635,,23.0,23,4,2018
Екидин,2018-04-24,66,47,13,21,8,11.6,15.5,9.8,982.9,1008.1,3.4,0.0,0,4.8,8.9,,4.1,7,13,9.0,13221,633,,22.3,24,4,2018
Екидин,2018-04-25,62,42,6,12,0,5.9,12.1,0.5,991.5,1017.4,-3.4,0.0,0,3.8,6.7,,6.9,9,16,5.64,13221,633,,21.6,25,4,2018
Екидин,2018-04-26,58,44,10,20,3,8.2,13.1,4.0,998.0,1023.9,-0.8,0.0,0,4.8,7.6,,6.0,9,17,6.3,13221,632,,21.0,26,4,2018
Екидин,2018-04-27,62,49,12,20,7,12.2,20.7,7.8,995.1,1020.5,1.7,0.0,0,5.8,8.9,0.0,8.4,15,22,9.0,13221,628,,20.3,27,4,2018
Екидин,2018-04-28,52,30,19,34,8,16.6,24.5,9.3,993.9,1018.9,3.8,0.0,0,10.3,20.6,,2.9,8,17,9.4,13221,626,,18.6,28,4,2018
Екидин,2018-04-29,49,30,20,31,9,18.8,27,10.0,988.6,1013.3,5,0.0,0,12.9,24.1,,6.4,10,18,10.1,13221,624,,17.0,29,4,2018
Екидин,2018-04-30,49,31,15,24,7,13.5,21.5,7.8,986.0,1011.0,-1.4,0.0,0,8.3,12.1,,5.9,9,14,7.4,13221,622,_,15.3,30,4,2018
Екидин,2018-05-01,52,37,11,23,3,9.7,15.8,4.0,993.5,1019.1,-1.4,0.0,0,6.2,10.4,,5.1,11,18,6.1,13221,621,^,14.9,1,5,2018
Екидин,2018-05-02,69,50,8,15,3,8.9,12.8,5.1,996.4,1022.2,1.5,0.0,0,3.7,7.2,3.9,6.8,12,20,7.8,13221,620,,14.4,2,5,2018
Екидин,2018-05-03,55,34,14,30,5,13.7,24.4,4.3,999.5,1024.9,1.7,0.0,0,8.6,19.6,,5.0,8,16,8.4,13221,620,,14.0,3,5,2018
Екидин,2018-05-04,53,30,19,32,8,18.5,28.4,9.8,990.5,1015.3,5.5,0.0,0,12.3,25.8,,7.1,13,19,10.6,13221,619,,13.6,4,5,2018
Екидин,2018-05-05,62,50,9,20,4,8.4,22.9,3.9,991.7,1017.4,-1.6,0.0,0,4.6,11.1,,8.3,9,14,7.01,13221,618,,13.0,5,5,2018
Екидин,2018-05-06,60,44,6,15,-4,4.5,11.5,-3.0,1003.0,1029.3,-6.3,0.0,0,3.9,7.2,,5.5,9,14,4.97,13221,618,,12.3,6,5,2018
Екидин,2018-05-07,57,43,8,18,-3,7.6,16.2,-1.9,1000.9,1026.9,-5.6,0.0,0,5.3,9.9,,4.8,7,12,5.91,13221,617,,11.7,7,5,2018
Екидин,2018-05-08,50,31,13,26,4,11.9,20.3,5.7,989.1,1014.4,-1.6,0.0,0,8.0,14.8,,4.6,6,11,6.7,13221,617,,11.0,8,5,2018
Екидин,2018-05-09,53,33,13,26,2,10.8,19.5,3.0,991.0,1016.4,-1.4,0.0,0,7.1,13.8,,1.6,4,9,6.6,13221,616,,10.4,9,5,2018
Екидин,2018-05-10,54,35,16,30,5,14.7,22.3,6.3,987.6,1012.6,1.7,0.0,0,9.2,17.1,,3.5,6,11,8.6,13221,615,,9.77,10,5,2018
Екидин,2018-05-11,59,38,20,33,11,17.1,23.8,11.7,976.1,1000.6,7.3,0.0,0,8.9,17.3,0.9,8.5,15,22,11.1,13221,616,,8.96,11,5,2018
Екидин,2018-05-12,54,30,16,26,6,13.7,19.8,8.4,993.8296683673468,1020.1199120765452,0.2,0.0,0,7.9,14.3,,3.6,5,11,8.1,13221,616,,8.16,12,5,2018
Екидин,2018-05-13,57,41,13,24,3,9.6,15.4,3.9,989.3,1014.8,-0.3,0.0,0,5.6,8.8,,5.1,10,16,6.6,13221,616,,7.35,13,5,2018
Екидин,2018-05-14,50,31,15,32,0,10.1,18.5,-0.1,994.7,1020.2,-3.6,0.0,0,7.3,13.8,,2.5,5,10,5.93,13221,615,,6.54,14,5,2018
Екидин,2018-05-15,50,35,17,30,7,14.4,19.9,8.3,990.3,1015.5,0.9,0.0,0,9.0,14.6,,4.4,8,13,8.0,13221,614,,5.73,15,5,2018
Екидин,2018-05-16,49,30,17,33,2,14.6,26.5,2.9,986.6,1011.6,-2.1,0.0,0,10.4,20.7,,4.3,9,17,7.9,13221,614,,4.93,16,5,2018
Екидин,2018-05-17,53,32,14,28,3,9.9,16.4,3.5,992.8,1018.4,-1.7,0.0,0,6.3,11.4,,4.8,7,12,6.2,13221,614,,4.12,17,5,2018
Екидин,2018-05-18,47,29,17,34,2,13.7,24,2.3,992.7,1017.9,-2.2,0.0,0,10.2,20.4,,4.1,8,15,7.1,13221,613,,3.31,18,5,2018
Екидин,2018-05-19,47,30,20,33,6,15.9,23.1,6.8,995.6,1020.7,1.7,0.0,0,10.9,18.7,,4.9,8,18,8.1,13221,613,,2.51,19,5,2018
Екидин,2018-05-20,45,29,22,40,7,18.5,29.4,8.7,998.3,1023.2,2.3,0.0,0,13.9,26.4,,4.4,6,12,9.3,13221,612,,1.7,20,5,2018
Екидин,2018-05-21,46,28,24,42,8,21.4,31.6,10.3,996.4,1021.1,4.8,0.0,0,16.3,30.7,,6.1,8,14,11.2,13221,612,,1.67,21,5,2018
Екидин,2018-05-22,60,47,20,27,14,17.9,26.3,14.4,991.7,1016.5,7.4,0.0,0,8.7,13.9,3.2,6.4,11,16,12.0,13221,611,,1.65,22,5,2018
Екидин,2018-05-23,53,32,16,25,7,13.7,19.6,9.2,996.9,1022.2,1.7,0.0,0,8.1,14.7,,6.0,10,18,7.9,13221,611,,1.62,23,5,2018
Екидин,2018-05-24,51,29,18,34,1,15,26.4,2.3,1000.7,1026.1,-2.2,0.0,0,10.9,22.5,,5.0,9,14,8.4,13221,611,,1.59,24,5,2018
Екидин,2018-05-25,42,28,26,42,13,23,31.4,14.3,991.3,1015.7,7.7,0.0,0,18.2,30.7,,7.9,12,18,11.2,13221,610,,1.56,25,5,2018
Екидин,2018-05-26,43,24,26,43,11,22.7,33,12.5,980.3,1004.5,6.2,0.0,0,18.9,37.2,,8.8,13,20,11.0,13221,608,,1.54,26,5,2018
Екидин,2018-05-27,63,46,9,24,2,8.1,23.4,2.3,985.0,1010.5,-0.9,0.0,0,4.3,6.7,1.8,10.4,15,22,6.7,13221,608,,1.51,27,5,2018
Екидин,2018-05-28,51,29,15,30,3,12.4,21.4,3.8,992.2,1017.6,-1.3,0.0,0,8.8,16.7,,7.4,14,23,6.8,13221,607,,1.48,28,5,2018
Екидин,2018-05-29,54,32,17,30,9,14.6,20.6,8.0,983.0,1007.9,-1.9,0.0,0,7.9,13.6,0.0,5.9,10,17,9.0,13221,605,,1.46,29,5,2018
Екидин,2018-05-30,67,40,12,27,4,9.2,15,5.3,984.7,1010.1,0.9,0.0,0,4.4,9.7,8.1,7.3,9,17,7.44,13221,603,,1.43,30,5,2018
Екидин,2018-05-31,53,37,17,31,4,15.2,24.6,5.1,988.3,1013.3,-0.6,0.0,0,10.1,18.6,,8.5,15,21,9.0,13221,602,_,1.35,31,5,2018
Екидин,2018-06-01,49,29,21,39,9,20.5,31.1,11.4,981.4,1005.8,5.1,0.0,0,14.8,28.2,,8.8,13,21,11.3,13221,601,,1.28,1,6,2018
Екидин,2018-06-02,64,45,18,25,9,16.6,26.5,10.1,973.7,998.2,6.5,0.0,0,7.4,15.5,2.1,5.9,9,19,12.0,13221,601,,1.2,2,6,2018
Екидин,2018-06-03,55,29,12,25,3,10.6,20.2,4.5,988.4,1013.8,-0.5,0.0,0,7.0,14.6,2.0,9.3,13,21,6.5,13221,602,^,1.12,3,6,2018
Екидин,2018-06-04,43,28,21,33,11,19,27.4,12.1,988.5,1013.2,4,0.0,0,14.1,23.8,,7.4,11,18,9.0,13221,601,,1.05,4,6,2018
Екидин,2018-06-05,45,29,24,43,10,20.7,30.2,10.5,990.9,1015.4,3.6,0.0,0,15.6,28.2,,5.3,8,15,10.8,13221,599,,0.97,5,6,2018
Екидин,2018-06-06,41,25,28,52,10,23.3,34.3,10.7,989.0,1013.3,3.2,0.0,0,20.7,37.0,,2.0,4,12,11.0,13221,598,,0.9,6,6,2018
Екидин,2018-06-07,40,25,29,48,12,24.5,34.5,13.2,983.5,1007.6,5.9,0.0,0,21.2,39.0,,3.3,9,17,11.8,13221,598,,0.82,7,6,2018
Екидин,2018-06-08,43,30,22,29,14,20.3,27.1,15.3,984.0,1008.5,3,0.0,0,14.3,19.3,,6.3,9,14,9.9,13221,597,,0.74,8,6,2018
Екидин,2018-06-09,44,29,20,32,9,16.6,22.8,10.1,987.8,1012.7,1.1,0.0,0,11.6,18.3,,4.0,5,13,8.0,13221,596,,0.67,9,6,2018
Екидин,2018-06-10,45,29,22,39,7,17.4,26.8,7.5,984.4,1009.0,1.3,0.0,0,13.0,22.6,,2.8,5,9,8.5,13221,596,,0.59,10,6,2018
Екидин,2018-06-11,43,23,24,40,10,21.6,29.5,12.5,979.3,1003.4,5.8,0.0,0,16.9,30.9,,7.1,10,18,10.4,13221,595,,0.56,11,6,2018
Екидин,2018-06-12,47,30,21,34,10,17.5,24.6,11.2,982.7,1007.4,3.2,0.0,0,11.7,19.0,,2.9,6,12,9.0,13221,594,,0.53,12,6,2018
Екидин,2018-06-13,46,30,20,37,10,16.6,22.5,10.8,986.9,1011.7,3.4,0.0,0,11.1,18.3,,3.4,7,13,8.4,13221,594,,0.5,13,6,2018
Екидин,2018-06-14,43,26,23,42,7,18.5,27.1,7.5,989.6,1014.3,1.7,0.0,0,14.2,25.6,,2.5,4,9,8.8,13221,592,,0.47,14,6,2018
Екидин,2018-06-15,41,25,26,46,11,21.9,30.3,11.5,986.8,1011.1,4.8,0.0,0,17.6,29.3,,5.6,9,15,10.4,13221,591,,0.44,15,6,2018
Екидин,2018-06-16,36,26,29,47,16,23.7,31,17.0,984.4,1008.6,4.5,0.0,0,19.8,30.0,,3.8,7,13,10.4,13221,590,,0.42,16,6,2018
Екидин,2018-06-17,52,36,23,40,13,19,24.5,13.4,980.5,1004.9,6.8,0.0,0,11.2,18.2,0.1,3.3,6,11,11.2,13221,589,,0.39,17,6,2018
Екидин,2018-06-18,48,35,21,34,7,16.3,23.9,7.6,977.9,1002.6,2.1,0.0,0,10.7,16.4,,3.1,6,13,8.6,13221,588,,0.36,18,6,2018
Екидин,2018-06-19,45,30,24,40,11,20,27.1,12.5,980.3,1004.7,4.6,0.0,0,14.4,24.1,,5.8,8,13,10.2,13221,587,,0.33,19,6,2018
Екидин,2018-06-20,42,28,27,42,12,22.9,30.7,13.2,982.6,1006.8,6.4,0.0,0,18.2,29.9,,3.8,6,12,11.1,13221,586,,0.3,20,6,2018
Екидин,2018-06-21,40,23,30,49,17,25.7,34.9,18.2,981.2,1005.1,8.8,0.0,0,22.2,38.2,,5.9,10,18,12.4,13221,585,,0.4,21,6,2018
Екидин,2018-06-22,56,37,23,31,14,22.5,29.2,15.3,978.3,1002.4,10.2,0.0,0,13.0,22.3,7.8,4.5,7,14,14.8,13221,586,,0.51,22,6,2018
Екидин,2018-06-23,52,38,25,40,11,20.5,26.6,12.2,979.8,1004.1,7.1,0.0,0,12.9,20.3,,2.4,4,10,12.2,13221,584,,0.61,23,6,2018
Екидин,2018-06-24,50,30,26,40,14,21.5,27.8,14.5,981.2,1005.5,8.1,0.0,0,14.2,25.1,,3.9,7,11,12.3,13221,583,,0.72,24,6,2018
Екидин,2018-06-25,51,29,24,41,12,20.5,28.7,13.3,985.6,1010.1,7.4,0.0,0,13.5,25.8,,5.1,9,16,11.6,13221,582,,0.82,25,6,2018
Екидин,2018-06-26,53,35,23,40,14,19.8,25.5,15.3,984.4,1008.9,8.2,0.0,0,11.5,20.4,0.0,5.3,8,17,12.0,13221,581,,0.92,26,6,2018
Екидин,2018-06-27,62,47,21,32,13,19,25.1,13.5,982.1,1006.6,8.8,0.0,0,8.8,16.2,0.4,4.9,8,13,13.7,13221,580,,1.03,27,6,2018
Екидин,2018-06-28,59,38,23,36,14,21,27.6,15.1,979.7,1004.0,10.9,0.0,0,11.7,21.2,0.3,2.0,4,10,14.0,13221,580,,1.13,28,6,2018
Екидин,2018-06-29,55,38,29,45,16,23.8,31.7,17.0,977.8,1001.8,11.1,0.0,0,15.0,25.0,0.0,3.4,10,15,15.5,13221,579,_,1.24,29,6,2018
Екидин,2018-06-30,51,35,29,45,17,24,30.6,18.0,979.5,1003.5,11.3,0.0,0,15.8,25.6,,3.4,5,13,14.7,13221,578,_,1.34,30,6,2018
Екидин,2018-07-01,52,34,28,42,16,23.3,29.1,16.9,984.8,1009.0,11.1,0.0,0,14.8,25.7,,5.8,8,14,14.5,13221,578,^,1.44,1,7,2018
Екидин,2018-07-02,49,29,28,44,14,23.7,32.6,15.2,989.1,1013.4,10.4,0.0,0,17.1,31.6,,4.8,7,14,13.6,13221,578,^,1.55,2,7,2018
Екидин,2018-07-03,46,28,29,48,14,24.7,33.4,14.6,990.0,1014.2,9.4,0.0,0,19.8,34.5,,3.6,6,13,13.4,13221,577,,1.65,3,7,2018
Екидин,2018-07-04,45,28,30,45,15,24.5,32.4,16.1,989.7,1013.9,9.7,0.0,0,18.8,30.7,,3.4,6,10,13.1,13221,576,,1.75,4,7,2018
Екидин,2018-07-05,42,26,30,47,15,25.1,33.6,16.2,986.6,1010.8,9.7,0.0,0,20.8,35.9,,2.0,5,9,12.7,13221,575,,1.86,5,7,2018
Екидин,2018-07-06,38,28,32,47,21,28.9,36,22.0,981.6,1005.3,10.5,0.0,0,26.4,39.6,,4.8,9,17,14.8,13221,574,,1.96,6,7,2018
Екидин,2018-07-07,47,26,31,49,20,27.8,34.8,21.0,993.8296683673468,1020.1199120765452,10.9,0.0,0,22.0,36.5,3.8,2.6,5,9,16.3,13221,574,,2.07,7,7,2018
Екидин,2018-07-08,43,24,32,50,18,27.9,37.6,18.6,983.4,1007.2,12.1,0.0,0,25.0,45.2,,2.4,3,7,15.0,13221,574,В,0.0,8,7,2018
Екидин,2018-07-09,41,26,33,51,24*,30.1,38,25.3,981.4,1005.0,* 13.6,0.0,0,26.2,46.0,0.4,4.1,7,17,17.3,13221,573,В,0.0,9,7,2018
Екидин,2018-07-10,51,29,33,52,21,28,35.2,22.2,981.1,1004.8,13.2,0.0,0,20.5,37.7,1.7,3.1,5,11,18.3,13221,574,В,0.0,10,7,2018
Екидин,2018-07-11,48,24,32,52,18,27.2,36.9,18.4,981.2,1005.0,10.5,0.0,0,22.1,41.1,,3.6,7,14,15.7,13221,574,В,0.0,11,7,2018
Екидин,2018-07-12,43,29,31,48,18,26.2,33.2,18.5,978.7,1002.5,11.1,0.0,0,21.2,33.7,,3.6,8,15,14.1,13221,573,В,0.0,12,7,2018
Екидин,2018-07-13,52,32,29,49,19,24.2,31.3,19.3,977.1,1001.0,11.1,0.0,0,15.9,28.0,0.4,3.3,5,16,15.0,13221,572,В,0.0,13,7,2018
Екидин,2018-07-14,47,28,31,50,16,24.9,31.1,16.6,976.8,1000.6,9.7,0.0,0,18.7,30.4,,2.1,4,9,13.9,13221,572,В,0.0,14,7,2018
Екидин,2018-07-15,52,30,29,48,16,24.9,34.5,17.2,977.0,1000.9,11.2,0.0,0,16.9,34.3,,2.9,6,15,15.7,13221,572,В,0.0,15,7,2018
Екидин,2018-07-16,50,30,28,44,17,25,32.4,18.3,981.0,1004.9,11.4,0.0,0,17.8,30.9,,5.6,8,13,15.0,13221,571,В,0.0,16,7,2018
Екидин,2018-07-17,46,27,29,43,19,26.1,33,19.7,985.3,1009.2,10.2,0.0,0,20.2,34.1,,3.9,6,12,14.6,13221,570,В,0.0,17,7,2018
Екидин,2018-07-18,38,23,31,49,17,27,36.2,17.6,986.6,1010.5,8.8,0.0,0,25.0,43.0,,5.0,7,12,12.7,13221,570,В,0.0,18,7,2018
Екидин,2018-07-19,40,25,33,48,23,29.7,38.2,23.8,983.8,1007.4,11.1,0.0,0,27.2,44.8,,6.5,10,13,15.7,13221,569,В,0.0,19,7,2018
Екидин,2018-07-20,35,20,35,53,22,30.9,38.1,23.2,981.5,1005.0,10.6,0.0,0,31.5,50.0,,6.4,8,13,14.9,13221,569,В,0.0,20,7,2018
Екидин,2018-07-21,36,23,33,48,25*,30.8,36.6,26.0,979.3,1002.8,* 11.1,0.0,0,29.4,43.4,,4.9,7,14,15.8,13221,568,В,0.0,21,7,2018
Екидин,2018-07-22,51,40,24,32,19,22.6,31,20.0,976.6,1000.6,11,0.0,0,13.6,19.7,,9.5,16,21,14.0,13221,568,В,0.0,22,7,2018
Екидин,2018-07-23,53,35,21,38,8,17.7,25.6,9.1,986.1,1010.8,3.8,0.0,0,10.6,18.1,,7.5,11,16,10.4,13221,567,В,0.0,23,7,2018
Екидин,2018-07-24,46,27,24,40,14,22.1,31.7,14.7,985.9,1010.2,7.6,0.0,0,16.6,31.3,,9.0,15,23,11.6,13221,567,В,0.0,24,7,2018
Екидин,2018-07-25,46,27,29,49,14,23.9,32.1,14.8,991.4,1015.7,8.2,0.0,0,18.6,33.5,,4.1,8,14,12.9,13221,566,В,0.0,25,7,2018
Екидин,2018-07-26,43,29,28,42,17,24.4,30.7,18.2,994.1,1018.4,9.7,0.0,0,18.7,29.4,,4.8,7,14,12.6,13221,566,В,0.0,26,7,2018
Екидин,2018-07-27,43,27,28,46,13,24.3,33.4,13.9,994.6,1018.9,6.1,0.0,0,20.0,34.7,,4.6,8,18,12.6,13221,565,В,0.0,27,7,2018
Екидин,2018-07-28,40,27,29,47,16,25.4,32.5,17.0,991.2,1015.4,8.5,0.0,0,21.2,34.1,,3.0,6,10,12.5,13221,565,В,0.0,28,7,2018
Екидин,2018-07-29,41,27,30,48,17,25.4,33.5,18.3,990.5,1014.7,8.4,0.0,0,20.9,34.1,,1.8,3,8,12.9,13221,564,В,0.0,29,7,2018
Екидин,2018-07-30,37,25,31,50,16,26.5,34.2,17.1,988.1,1012.2,7.3,0.0,0,23.9,38.5,,2.9,7,11,12.4,13221,563,_В,0.0,30,7,2018
Екидин,2018-07-31,50,39,25,35,18,23.8,31.4,19.4,985.4,1009.5,9.7,0.0,0,15.0,22.7,,4.5,8,12,14.8,13221,563,_В,0.0,31,7,2018
Екидин,2018-08-01,71,63,18,27,15,18.1,23.8,15.7,984.5,1009.1,11.1,0.0,0,6.1,8.1,2.8,6.0,8,13,14.7,13221,563,В,0.0,1,8,2018
Екидин,2018-08-02,56,35,26,45,12,21.9,29,13.2,993.8296683673468,1020.1199120765452,8.9,0.0,0,13.1,25.2,,4.6,7,10,14.2,13221,563,В,0.0,2,8,2018
Екидин,2018-08-03,47,30,30,48,17,24.6,31,18.0,993.8296683673468,1020.1199120765452,10.3,0.0,0,18.0,29.4,,1.6,3,9,13.8,13221,563,В,0.0,3,8,2018
Екидин,2018-08-04,49,31,29,49,15,24.7,33.5,15.7,983.1,1007.2,10,0.0,0,18.4,33.8,,3.3,7,13,14.6,13221,563,В,0.0,4,8,2018
Екидин,2018-08-05,43,29,32,50,20,27.9,35.4,21.3,984.0,1007.8,10.9,0.0,0,23.4,38.2,,2.8,4,8,15.6,13221,562,В,0.0,5,8,2018
Екидин,2018-08-06,51,33,27,37,20,26,32.7,20.8,981.4,1005.3,11.4,0.0,0,17.2,26.8,0.8,6.5,10,17,16.6,13221,562,В,0.0,6,8,2018
Екидин,2018-08-07,47,29,29,47,14,24.3,33.6,14.8,982.4,1006.5,9.3,0.0,0,18.9,34.4,,3.1,5,9,13.4,13221,562,В,0.0,7,8,2018
Екидин,2018-08-08,43,28,31,52,17,26.9,36.6,17.7,983.1,1007.0,11,0.0,0,23.1,41.7,,3.4,5,14,14.5,13221,562,В,0.0,8,8,2018
Екидин,2018-08-09,39,27,34,51,21,29.6,37.6,22.3,982.2,1005.9,12.7,0.0,0,27.4,43.8,,3.1,6,12,15.5,13221,561,В,0.0,9,8,2018
Екидин,2018-08-10,53,35,25,36,19,23.8,32.8,20.0,982.4,1006.6,7.8,0.0,0,14.5,23.8,0.3,5.3,9,17,15.3,13221,561,В,0.0,10,8,2018
Екидин,2018-08-11,52,31,21,33,12,18.5,25.6,12.7,984.5,1009.1,6.5,0.0,0,11.6,21.6,,5.0,8,13,10.5,13221,561,В,0.0,11,8,2018
Екидин,2018-08-12,50,32,26,39,16,21.7,28,16.5,985.3,1009.6,9,0.0,0,13.8,23.9,,4.9,7,13,12.7,13221,561,В,0.0,12,8,2018
Екидин,2018-08-13,50,31,26,45,11,21.5,31.4,11.5,989.9,1014.4,6.2,0.0,0,15.7,29.4,,1.9,4,8,12.2,13221,561,В,0.0,13,8,2018
Екидин,2018-08-14,43,26,31,50,16,25.6,33.7,17.1,989.1,1013.2,9.8,0.0,0,20.9,37.6,,3.0,6,11,13.5,13221,560,В,0.0,14,8,2018
Екидин,2018-08-15,41,30,31,47,21,26.2,31.3,21.6,985.1,1009.0,10.4,0.0,0,21.3,30.9,,3.5,6,12,13.4,13221,560,В,0.0,15,8,2018
Екидин,2018-08-16,55,45,24,33,14,20,27.7,15.1,987.5,1012.1,9.4,0.0,0,11.0,15.7,,5.4,9,15,12.6,13221,560,В,0.0,16,8,2018
Екидин,2018-08-17,53,33,23,40,12,19.8,28.4,12.7,990.6,1015.2,7.7,0.0,0,12.5,24.3,,2.4,5,9,11.8,13221,560,В,0.0,17,8,2018
Екидин,2018-08-18,48,30,29,50,14,23.8,32.8,14.5,985.2,1009.4,8.9,0.0,0,17.8,32.9,,1.8,3,6,13.5,13221,559,_В,0.0,18,8,2018
Екидин,2018-08-19,52,39,25,38,15,22.2,28.6,15.7,979.6,1003.8,9.3,0.0,0,13.5,22.3,0.0,5.3,9,16,13.9,13221,559,_В,0.0,19,8,2018
Екидин,2018-08-20,60,45,18,30,14,16,20.8,13.8,980.2,1004.9,6.7,0.0,0,7.5,12.2,,6.4,8,14,10.8,13221,559,_В,0.0,20,8,2018
Екидин,2018-08-21,57,36,18,32,8,15,23.5,8.8,986.8,1011.8,4.1,0.0,0,8.3,17.1,,7.1,11,17,9.5,13221,559,_В,0.0,21,8,2018
Екидин,2018-08-22,53,35,22,37,12,19.9,27.7,13.7,987.1,1011.7,7.7,0.0,0,12.3,23.6,0.0,5.8,11,16,11.9,13221,559,_В,0.0,22,8,2018
Екидин,2018-08-23,48,31,26,48,13,22.8,32.6,14.1,985.1,1009.3,8,0.0,0,17.4,31.7,,4.0,5,13,12.8,13221,560,_В,0.0,23,8,2018
Екидин,2018-08-24,51,38,22,30,17,19.5,28.7,16.0,981.6,1006.1,4.1,0.0,0,11.5,19.2,,5.4,8,16,11.6,13221,560,В,0.0,24,8,2018
Екидин,2018-08-25,60,52,16,24,10,13.7,17.1,10.8,982.6,1007.6,3,0.0,0,6.5,8.8,0.0,4.1,9,14,9.3,13221,560,В,0.0,25,8,2018
Екидин,2018-08-26,61,48,15,21,10,14.2,18.5,11.1,981.1,1005.9,5,0.0,0,6.5,9.4,0.8,2.6,4,7,9.9,13221,560,В,0.0,26,8,2018
